doc_id	seg_id	sys	ref	hyp
GMW_CMN_20061215.0015-S1	10	agile	You see, it's as if I were in a restaurant and I clearly ordered half a catty of steamed meat buns, but they squeezed a catty into my mouth, and then said, &quot;Anyway, you have eaten your lunch and dinner all at once, so you just saved yourself some trouble.&quot;	You see, I like to in half a jin steamed buns, their non-stuffed into his mouth a, then said, you eat dinner and more.
GMW_CMN_20061215.0015-S1	10	nightingale	You see, it's as if I were in a restaurant and I clearly ordered half a catty of steamed meat buns, but they squeezed a catty into my mouth, and then said, &quot;Anyway, you have eaten your lunch and dinner all at once, so you just saved yourself some trouble.&quot;	You see,, like I would restaurants in the half a catty steamed stuffed buns, they have stuffed into his mouth,,, said that anyway you eat dinner, a Hachiro.
XIN_CMN_20061205.0118-S1	4	rosetta	To strengthen the personal safety guarantees of volunteers during drug control work, the ranks of volunteers will undergo special professional training based on their respective positions and adopt the necessary precautionary and safeguard measures.	In order to strengthen the volunteers in anti-drug work of security, anti-drug volunteers will be conducted under different positions of the vocational training, and to take the necessary precautions and insurance.
XIN_CMN_20061205.0118-S1	4	agile	To strengthen the personal safety guarantees of volunteers during drug control work, the ranks of volunteers will undergo special professional training based on their respective positions and adopt the necessary precautionary and safeguard measures.	To strengthen the of volunteers in the personal security, anti-drug volunteers in anti-drug work will be carried out under different positions have the characteristics of vocational training, and to take the necessary precautions and measures.
XIN_CMN_20061205.0118-S1	4	nightingale	To strengthen the personal safety guarantees of volunteers during drug control work, the ranks of volunteers will undergo special professional training based on their respective positions and adopt the necessary precautionary and safeguard measures.	In order to strengthen the volunteers in anti-narcotics work to the personal safety of the anti-drug volunteers will be carried out in accordance with the characteristics of different positions of vocational training, and to take the necessary preventive measures and insurance measures.
XIN_CMN_20061205.0118-S1	1	rosetta	Xinhua News Agency BEIJING, Dec. 5 (Peng Ting) The fifth is the International Volunteer Day. The Volunteer Team of the Beijing Narcotics Control Association has officially been established and has begun a full-scale recruitment of drug control volunteers.	Xinhua news agency, Beijing, December 5th (Xinhua) () 5th will mark the International Volunteers Day, the Beijing Municipal Anti-Drug volunteer corps formally set up and started recruiting volunteers.
XIN_CMN_20061205.0118-S1	1	agile	Xinhua News Agency BEIJING, Dec. 5 (Peng Ting) The fifth is the International Volunteer Day. The Volunteer Team of the Beijing Narcotics Control Association has officially been established and has begun a full-scale recruitment of drug control volunteers.	Beijing, december 5 (Xinhua) ---ting) on the 5th International Volunteers Day ", the Beijing Municipal Anti-drug Volunteer Corps was formally established and started recruiting anti-drug volunteers.
XIN_CMN_20061205.0118-S1	1	nightingale	Xinhua News Agency BEIJING, Dec. 5 (Peng Ting) The fifth is the International Volunteer Day. The Volunteer Team of the Beijing Narcotics Control Association has officially been established and has begun a full-scale recruitment of drug control volunteers.	BEIJING, December 5 (Xinhua) - Peng Ting 5th is " International Volunteers Day ", the Beijing municipal anti-drug volunteer corps was formally established, and began recruiting a comprehensive anti-drug volunteers.
XIN_CMN_20061205.0118-S1	3	rosetta	For the first time, volunteers will be permitted to participate in work on drug-related studies. During recruitment, volunteers' own professional and technical strengths will be considered along with other factors.	Investigations are allowed for the first time on the volunteers, recruited volunteers will be taken into account when factors such as their own characteristics of vocational and technical expertise.
XIN_CMN_20061205.0118-S1	3	agile	For the first time, volunteers will be permitted to participate in work on drug-related studies. During recruitment, volunteers' own professional and technical strengths will be considered along with other factors.	And work is, for the first time to allow volunteers to join, will be taken into account when the characteristics of its own vocational and technical expertise.
XIN_CMN_20061205.0118-S1	3	nightingale	For the first time, volunteers will be permitted to participate in work on drug-related studies. During recruitment, volunteers' own professional and technical strengths will be considered along with other factors.	The volunteers PDDG work is allowed for the first time to join the recruitment of volunteers, it will consider recruiting consider its own characteristics of vocational and technical expertise, and other factors.
XIN_CMN_20061205.0118-S1	2	rosetta	Liu Jie, the head of the Volunteer Team of the Beijing Narcotics Control Association, said that the work of drug control volunteers includes disseminating knowledge on drug prevention, therapy and counseling for drug addicts, participation in drug-related studies and so on.	The Beijing Municipal Anti-Drug volunteer corps commander Liu Jie said that the anti-drug volunteer work involves publicizing the knowledge on drug prevention, rehabilitation and education of drug abusers, and in the survey.
XIN_CMN_20061205.0118-S1	2	agile	Liu Jie, the head of the Volunteer Team of the Beijing Narcotics Control Association, said that the work of drug control volunteers includes disseminating knowledge on drug prevention, therapy and counseling for drug addicts, participation in drug-related studies and so on.	The Beijing municipal anti-drug volunteer team leader Liu Jie said that the anti-drug work of the knowledge of drug prevention, treatment and rehabilitation, drug addicts, and participating in the investigation.
XIN_CMN_20061205.0118-S1	2	nightingale	Liu Jie, the head of the Volunteer Team of the Beijing Narcotics Control Association, said that the work of drug control volunteers includes disseminating knowledge on drug prevention, therapy and counseling for drug addicts, participation in drug-related studies and so on.	The Beijing municipal anti-drug volunteer team leader Liu Jie said that the anti-drug publicity of the work of volunteers, including drug prevention knowledge, and to help drug addicts, as well as the involved in the PDDG.
PLA_CMN_20061128.1156-S1	6	rosetta	The severe situation of frequent and serious coal mine accidents since the arrival of winter once again illustrates that absolutely no risk-taking mentality can be allowed.	Winter, the situation of major accidents in coal mines, 10 million cannot exist lucky.
PLA_CMN_20061128.1156-S1	6	agile	The severe situation of frequent and serious coal mine accidents since the arrival of winter once again illustrates that absolutely no risk-taking mentality can be allowed.	Major coal mine accidents since the beginning of winter the grim situation has once again shown that the 10 million chance.
PLA_CMN_20061128.1156-S1	6	nightingale	The severe situation of frequent and serious coal mine accidents since the arrival of winter once again illustrates that absolutely no risk-taking mentality can be allowed.	Since the beginning of winter major coal mine accidents frequently the grim situation once again made it clear that there can not exist luck-based mentality.
PLA_CMN_20061128.1156-S1	3	rosetta	On November 5, power suddenly went out in the Jiaojiazhai Coal Mine of Shanxi Xuangang Coal Power Company, resulting in a gas accumulation in the shaft of an intake airway.	November 5, Shanxi coal company Jiaojiazhai coal mine sudden blackout caused a catching extend gas.
PLA_CMN_20061128.1156-S1	3	agile	On November 5, power suddenly went out in the Jiaojiazhai Coal Mine of Shanxi Xuangang Coal Power Company, resulting in a gas accumulation in the shaft of an intake airway.	On November 5, the Shanxi coal company Jiaojiazhai Coal Mine under the sudden power outage, causing an accumulation of gas into the fields.
PLA_CMN_20061128.1156-S1	3	nightingale	On November 5, power suddenly went out in the Jiaojiazhai Coal Mine of Shanxi Xuangang Coal Power Company, resulting in a gas accumulation in the shaft of an intake airway.	On November 5, the Shanxi coal and electricity company, under the village burning coal mine of a sudden blackout, resulting in a lane into the wind tunnel accumulation of gas.
CNS_CMN_20061216.0241-S1	4	rosetta	Even though Ban Ki-moon had exerted some prior efforts in learning French, still during the first press conference after he was sworn in, when questioned for quite some time by a Canadian reporter in French, and after he heard out the question, Ban said with a tinge of embarrassment that if spoken slowly, he could handle French, but he definitely could not handle the reporter's question.	Despite Ban Ki-Moon before this have been a French, but he was sworn in after the first press conference of the, and one from Canada, the French, the moon, after listening to a little embarrassed to say that if a bit of the French, he will still be able to cope with the reporters' questions, he is not.
CNS_CMN_20061216.0241-S1	4	agile	Even though Ban Ki-moon had exerted some prior efforts in learning French, still during the first press conference after he was sworn in, when questioned for quite some time by a Canadian reporter in French, and after he heard out the question, Ban said with a tinge of embarrassment that if spoken slowly, he could handle French, but he definitely could not handle the reporter's question.	Although the Ban Ki-Moon has made painstaking efforts to learn French, Ban Ki-moon said at the first press conference after his inauguration, a French journalist from Canada, after listening to the budget, a little bit embarrassed, Ban Ki-moon said that if the French to slow down a bit, he can cope with the reporters' questions, he is totally unacceptable.
CNS_CMN_20061216.0241-S1	4	nightingale	Even though Ban Ki-moon had exerted some prior efforts in learning French, still during the first press conference after he was sworn in, when questioned for quite some time by a Canadian reporter in French, and after he heard out the question, Ban said with a tinge of embarrassment that if spoken slowly, he could handle French, but he definitely could not handle the reporter's question.	Despite the Ban Ki-moon, which had been produced through painstaking efforts to learn French, but to this, he was sworn in at the first press conference, one from Canada and French reporter asked for a moment, problems and, as a result, after listening to a little bit embarrassed to say that if the French slow down. He will also meet with the reporters' questions, he is not completely.
CNS_CMN_20061216.0241-S1	7	rosetta	Ban Ki-moon answered both questions in French.	These two problems, the French Ban Ki-moon may have been answered.
CNS_CMN_20061216.0241-S1	7	agile	Ban Ki-moon answered both questions in French.	These two issues, Ban Ki-moon answered all the French.
CNS_CMN_20061216.0241-S1	7	nightingale	Ban Ki-moon answered both questions in French.	These two issues, the Ban Ki-moon can be in French answered.
GMW_CMN_20061213.0242-S1	1	rosetta	The certificate signing ceremony signifying China's handing over of agricultural equipment to Kyrgyzstan took place on the 11th in Bishkek, marking the smooth completion of China's assistance project on agricultural machinery to Kyrgyzstan.	China's assistance to Kyrgyzstan agricultural equipment 482,000 the signing ceremony was held in Bishkek on 11st, which marks the successful completion of the assistance project in China.
GMW_CMN_20061213.0242-S1	1	agile	The certificate signing ceremony signifying China's handing over of agricultural equipment to Kyrgyzstan took place on the 11th in Bishkek, marking the smooth completion of China's assistance project on agricultural machinery to Kyrgyzstan.	China's assistance to Kyrgyzstan and equipment handover ceremony was held in Bishkek on the 11th, the successful completion of the agricultural aid projects in China.
GMW_CMN_20061213.0242-S1	1	nightingale	The certificate signing ceremony signifying China's handing over of agricultural equipment to Kyrgyzstan took place on the 11th in Bishkek, marking the smooth completion of China's assistance project on agricultural machinery to Kyrgyzstan.	On 11th to China assistance to Kyrgyzstan farm machinery equipment hand-over certificates signing ceremony held in Bishkek, this indicates that China's agricultural aid projects completed smoothly.
GMW_CMN_20061213.0242-S1	2	rosetta	Kyrgyzstan President Bakiyev and Prime Minister Kulov attended the signing ceremony.	Kyrgyz president Kurmanbek Bakiyev, Kulov prime minister, attended the signing ceremony.
GMW_CMN_20061213.0242-S1	2	agile	Kyrgyzstan President Bakiyev and Prime Minister Kulov attended the signing ceremony.	Kyrgyz President Kurmanbek Bakiyev, Kulov prime minister attended the signing ceremony.
GMW_CMN_20061213.0242-S1	2	nightingale	Kyrgyzstan President Bakiyev and Prime Minister Kulov attended the signing ceremony.	Kyrgyzstan President Bakiyev Kulov Government, the Prime Minister attended the signing ceremony.
PDA_CMN_20061211.0146-S1	6	rosetta	According to the relevant rules in Taiwan, seven candidates in the Taipei and Kaohsiung mayoral elections this time will have their security deposits completely forfeited.	According to relevant provisions in Taiwan, the Taipei and Kaohsiung mayoral elections, there will be a margin of seven candidates were confiscated.
PDA_CMN_20061211.0146-S1	6	agile	According to the relevant rules in Taiwan, seven candidates in the Taipei and Kaohsiung mayoral elections this time will have their security deposits completely forfeited.	According to the Taiwan-related provisions of the Taipei and Kaohsiung mayoral election, will be seven candidates were confiscated.
PDA_CMN_20061211.0146-S1	6	nightingale	According to the relevant rules in Taiwan, seven candidates in the Taipei and Kaohsiung mayoral elections this time will have their security deposits completely forfeited.	according to the relevant provisions in Taiwan, the Taipei and Kaohsiung mayoral elections, there will be margin of seven candidates were confiscated.
PDA_CMN_20061211.0146-S1	4	rosetta	Following an overnight review, Kaohsiung District Court decided on the early morning of the 10th that they were allowed to be sealed.	The Kaohsiung district court after hearing of the night, 10th in the morning to seal.
PDA_CMN_20061211.0146-S1	4	agile	Following an overnight review, Kaohsiung District Court decided on the early morning of the 10th that they were allowed to be sealed.	The Kaohsiung District Court, after hearing on the early morning of October.
PDA_CMN_20061211.0146-S1	4	nightingale	Following an overnight review, Kaohsiung District Court decided on the early morning of the 10th that they were allowed to be sealed.	In the early morning of 10th night after hearing the case, the Kaohsiung District Court granted sealed.
PDA_CMN_20061211.0146-S1	1	rosetta	On December 9, The &quot;Taipei-Kaohsiung&quot; elections came to an end.	December 9, "" end of the elections.
PDA_CMN_20061211.0146-S1	1	agile	On December 9, The &quot;Taipei-Kaohsiung&quot; elections came to an end.	On December 9, "North" the end of the election.
PDA_CMN_20061211.0146-S1	1	nightingale	On December 9, The &quot;Taipei-Kaohsiung&quot; elections came to an end.	On December 9, north of the " high " the end of the election.
PDA_CMN_20061211.0146-S1	3	rosetta	It is because the difference between the two parties is only a bit over 1,000 ballots, and 6,622 invalid ballots in the elections were related with the support for Huang Chun-ying.	because both sides have only about one thousand votes, 6622 votes in the election invalid and support the incumbent.
PDA_CMN_20061211.0146-S1	3	agile	It is because the difference between the two parties is only a bit over 1,000 ballots, and 6,622 invalid ballots in the elections were related with the support for Huang Chun-ying.	The two sides just more than 1,000 votes, and the election 6622 invalid votes and support Huang Chun-ying.
PDA_CMN_20061211.0146-S1	3	nightingale	It is because the difference between the two parties is only a bit over 1,000 ballots, and 6,622 invalid ballots in the elections were related with the support for Huang Chun-ying.	As the two sides votes are just more than 1000, and the elections as there were 6622 associated with Huang Junying.
PLA_CMN_20061129.0103-S1	4	rosetta	The expressway has six lanes and a design speed of 120 kilometers an hour. Its entire length has thirty-one overpasses and two service areas.	The six-lane highway design speed of 120 km per hour, the 31 overpass, 2 area.
PLA_CMN_20061129.0103-S1	4	agile	The expressway has six lanes and a design speed of 120 kilometers an hour. Its entire length has thirty-one overpasses and two service areas.	Expressway to six lanes and a designed speed of 120 km per hour, 31 overpass, two service areas.
PLA_CMN_20061129.0103-S1	4	nightingale	The expressway has six lanes and a design speed of 120 kilometers an hour. Its entire length has thirty-one overpasses and two service areas.	Highway six lanes, design at a speed of 120 kilometers per hour, and the 31 overpass, two service area.
PLA_CMN_20061129.0103-S1	1	rosetta	On the 29th, with the opening of the entire length of the feeder section of the Beijing-Shanghai Expressway in Tianjin, construction on the Tianjin portion of the Beijing-Shanghai Expressway was officially completed and opened to traffic.	Tianjin section of Beijing-Shanghai expressway project completed, the official opening of the Beijing-Shanghai Expressway in Tianjin, on the up line. 29th
PLA_CMN_20061129.0103-S1	1	agile	On the 29th, with the opening of the entire length of the feeder section of the Beijing-Shanghai Expressway in Tianjin, construction on the Tianjin portion of the Beijing-Shanghai Expressway was officially completed and opened to traffic.	The opening of the Beijing-Shanghai high-speed Tianjin project was completed on the 29th, the card sections of the Beijing-Shanghai high-speed in Tianjin were opened.
PLA_CMN_20061129.0103-S1	1	nightingale	On the 29th, with the opening of the entire length of the feeder section of the Beijing-Shanghai Expressway in Tianjin, construction on the Tianjin portion of the Beijing-Shanghai Expressway was officially completed and opened to traffic.	Tianjin section of the Beijing-Shanghai high-speed train was officially completed 29th, the Beijing-Shanghai high-speed in Tianjin sections of the population.
PLA_CMN_20061129.0103-S1	3	rosetta	The main stretch of the Tianjin segment of the Beijing-Shanghai Expressway is 90km in total length. It starts in the north in the Wuqing District of Tianjin where it connects with the Jingjintang Expressway, and ends in the south in Jinghai County in Tianjin where it connects the Hebei section of the Beijing-Shanghai Expressway.	Beijing-Tianjin expressway section of the main security minister, 90 km North of, Tianjin and Tanggu Expressway linked to the south, Jinghai County, Tianjin and Hebei Province section of the Beijing-Shanghai high speed.
PLA_CMN_20061129.0103-S1	3	agile	The main stretch of the Tianjin segment of the Beijing-Shanghai Expressway is 90km in total length. It starts in the north in the Wuqing District of Tianjin where it connects with the Jingjintang Expressway, and ends in the south in Jinghai County in Tianjin where it connects the Hebei section of the Beijing-Shanghai Expressway.	The Beijing-Shanghai Expressway Tianjin section of the main line of 90 km north to the Wuqing District, Tianjin, and high-speed, the South to Tianjin Jinghai County of Hebei Province, and Beijing-Shanghai high-speed.
PLA_CMN_20061129.0103-S1	3	nightingale	The main stretch of the Tianjin segment of the Beijing-Shanghai Expressway is 90km in total length. It starts in the north in the Wuqing District of Tianjin where it connects with the Jingjintang Expressway, and ends in the south in Jinghai County in Tianjin where it connects the Hebei section of the Beijing-Shanghai Expressway.	Beijing-Shanghai Expressway Tianjin Tianjin section of the main line, with a total length of 90 kilometers north of the Tianjin's Wuqing district, and Jingjintang high-speed linked to the south of the Tianjin Jinghai County, Hebei Province, and the Beijing-Shanghai high-speed paragraph.
PLA_CMN_20061129.0103-S1	2	rosetta	From now on, those driving on the Beijing-Shanghai Expressway to Beijing will no longer need to take a circuitous route through Tianjin Outer Ring.	Next, a Beijing-Shanghai high-speed car to Beijing no longer bypass Tianjin city.
PLA_CMN_20061129.0103-S1	2	agile	From now on, those driving on the Beijing-Shanghai Expressway to Beijing will no longer need to take a circuitous route through Tianjin Outer Ring.	In the future, the Beijing-Shanghai high-speed driving Beijing will no longer need to bypass the Tianjin link.
PLA_CMN_20061129.0103-S1	2	nightingale	From now on, those driving on the Beijing-Shanghai Expressway to Beijing will no longer need to take a circuitous route through Tianjin Outer Ring.	In the future, the Beijing-Shanghai high-speed driving no longer need to go to Beijing to bypass Tianjin City Link.
XIN_CMN_20061214.0112-S1	3	rosetta	The Ministry of Finance of China will provide guarantee for these loans, while the Export-Import Bank of the United States will provide medium-term export credit guarantee for the loans.	The Chinese Ministry of Finance will provide guarantees for loans, while the United States Export-Import Bank to provide loans for the medium-term export credit guarantees.
XIN_CMN_20061214.0112-S1	3	agile	The Ministry of Finance of China will provide guarantee for these loans, while the Export-Import Bank of the United States will provide medium-term export credit guarantee for the loans.	China's Ministry of Finance will provide guarantees for loans, and at the same time, the Export-Import Bank of the United States a medium-term export credit guarantees for loans.
XIN_CMN_20061214.0112-S1	3	nightingale	The Ministry of Finance of China will provide guarantee for these loans, while the Export-Import Bank of the United States will provide medium-term export credit guarantee for the loans.	China's Ministry of Finance will provide guarantees for loans, and at the same time, the Export-Import Bank of the US to provide medium-term export credit guarantees for loans.
PLA_CMN_20061124.0222-S1	4	rosetta	Jose Magalhaes, an official of Portuguese Home Affairs, told local media that the armed police troops were dispatched to East Timor at the request of the United Nations and the East Timorese government.	Portugal's interior ministry officials if to local media said that Portugal is in accordance with the United Nations and the government of East Timor to East Timor at the request of the armed police force.
PLA_CMN_20061124.0222-S1	4	agile	Jose Magalhaes, an official of Portuguese Home Affairs, told local media that the armed police troops were dispatched to East Timor at the request of the United Nations and the East Timorese government.	Jose Magalhaes, Portuguese Interior Ministry officials told the local media that Portugal is sending armed police force according to the request of the United Nations and the government of East Timor East Timor.
PLA_CMN_20061124.0222-S1	4	nightingale	Jose Magalhaes, an official of Portuguese Home Affairs, told local media that the armed police troops were dispatched to East Timor at the request of the United Nations and the East Timorese government.	Portuguese officials of the Ministry of the Interior Jose Magalhaes told the local media said that Portugal is based on the United Nations and the Government of East Timor's request to East Timor sending armed police force.
PLA_CMN_20061124.0222-S1	1	rosetta	The Portuguese media reported on the 23rd that 108 Portuguese armed police left the capital of Lisbon to fly to East Timor to carry out peace-keeping operations on the evening of 22nd.	Portuguese media reported on 23Rd, 108 Portugal 22nd armed police officers left here for Lisbon, capital of East Timor, the peacekeeping mission.
PLA_CMN_20061124.0222-S1	1	agile	The Portuguese media reported on the 23rd that 108 Portuguese armed police left the capital of Lisbon to fly to East Timor to carry out peace-keeping operations on the evening of 22nd.	Portuguese media reported today, 108 Portuguese armed police on the left for Lisbon, the capital of East Timor, carry out peacekeeping missions.
PLA_CMN_20061124.0222-S1	1	nightingale	The Portuguese media reported on the 23rd that 108 Portuguese armed police left the capital of Lisbon to fly to East Timor to carry out peace-keeping operations on the evening of 22nd.	The Portuguese media reported that the 23, 108 Portuguese armed police on the evening of 22nd by plane to leave for East Timor capital of Lisbon to carry out peacekeeping missions.
PLA_CMN_20061124.0222-S1	3	rosetta	The first group of 17 peace-keeping armed police arrived in East Timor on October 15.	Portugal is the first batch of seventeen went to the east to maintain and armed police officers have arrived in October 15th.
PLA_CMN_20061124.0222-S1	3	agile	The first group of 17 peace-keeping armed police arrived in East Timor on October 15.	The first batch of 17 of the armed police to East Timor arrived on October 15.
PLA_CMN_20061124.0222-S1	3	nightingale	The first group of 17 peace-keeping armed police arrived in East Timor on October 15.	Portugal's first batch of seventeen go to East Timor, and peacekeeping armed police on October 15 to arrive early.
PLA_CMN_20061124.0222-S1	2	rosetta	This is another group of peace-keeping armed police sent to East Timor by the Portuguese government.	This is also a group of armed police Portuguese government sent to East Timor.
PLA_CMN_20061124.0222-S1	2	agile	This is another group of peace-keeping armed police sent to East Timor by the Portuguese government.	This is another batch of the Portuguese government and armed police dispatched to East Timor.
PLA_CMN_20061124.0222-S1	2	nightingale	This is another group of peace-keeping armed police sent to East Timor by the Portuguese government.	This is the Government of Portugal was dispatched to East Timor to another batch of peacekeeping operations and the armed police.
PLA_CMN_20061124.0222-S1	5	rosetta	These police have received special training, and among them, some have work experience in East Timor. Their major responsibilities are to train the East Timorese police and preserve local social order. Meanwhile, they participate in the investigation of criminal activities, as well as take responsibility for the security alert work of local official organizations and the diplomatic corps, etc.	These specially trained police, some of the officers have experience of working in East Timor, their main task is to train East Timorese police and safeguarding the local social order, and at the same time to participate in the investigation of criminal activities and is responsible for local government institutions, diplomatic missions stationed in the security work.
PLA_CMN_20061124.0222-S1	5	agile	These police have received special training, and among them, some have work experience in East Timor. Their major responsibilities are to train the East Timorese police and preserve local social order. Meanwhile, they participate in the investigation of criminal activities, as well as take responsibility for the security alert work of local official organizations and the diplomatic corps, etc.	These officers have undergone special training, some of the police in East Timor work experience, their main task is to train local police and maintaining social order, and at the same time to participate in the investigation of criminal activities and of local government institutions, the diplomatic missions of the security alert.
PLA_CMN_20061124.0222-S1	5	nightingale	These police have received special training, and among them, some have work experience in East Timor. Their major responsibilities are to train the East Timorese police and preserve local social order. Meanwhile, they participate in the investigation of criminal activities, as well as take responsibility for the security alert work of local official organizations and the diplomatic corps, etc.	The police are specially trained police in East Timor, some of which have work experience, their main task is to train local police in East Timor and the maintenance of social order and, at the same time criminal activities in the investigation and in responsible for local government agencies, the diplomatic corps resident of security alert work, and so on.
XIN_CMN_20061127.0018-S1	4	rosetta	Currently India has a total of 74 price-controlled drugs, which will be increased to an amount of more than 40% of the drugs sold by India.	India now has 74 of the, an increase of drugs will be more than 40 per cent of the drugs sold in India.
XIN_CMN_20061127.0018-S1	4	agile	Currently India has a total of 74 price-controlled drugs, which will be increased to an amount of more than 40% of the drugs sold by India.	Currently, a total of 74 kinds of medicine prices increased after the price of medicines will account for more than 40 percent of medicines sold in India.
XIN_CMN_20061127.0018-S1	4	nightingale	Currently India has a total of 74 price-controlled drugs, which will be increased to an amount of more than 40% of the drugs sold by India.	India now has a total of 74 ways control, the increase in the prices of the prices of medicines will be accounted for by India more than 40% of the sales of medicines.
XIN_CMN_20061127.0018-S1	5	rosetta	FICCI Vice President Habil Khorakiwala said that if price-control measures are promulgated, even large drug makers will find it hard to maintain their budget for research and development of drugs.	Vice-Chairman of the Indian chambers of commerce and said that, if enacted initiative, even the large manufacturers, research and development of the budget of the drugs.
XIN_CMN_20061127.0018-S1	5	agile	FICCI Vice President Habil Khorakiwala said that if price-control measures are promulgated, even large drug makers will find it hard to maintain their budget for research and development of drugs.	The Indian Chamber of Commerce and vice chairman of the industry, said that if the price control measures, even large pharmaceutical companies, will also feel the R and D budget.
XIN_CMN_20061127.0018-S1	5	nightingale	FICCI Vice President Habil Khorakiwala said that if price-control measures are promulgated, even large drug makers will find it hard to maintain their budget for research and development of drugs.	, Vice chairman of the Indian Federation of Industry and Commerce Vice-Chairman, Habil Khorakiwala said that, if the promulgation of price control measures, even large pharmaceutical manufacturers, will also feel the pharmaceutical research and development budget is difficult to sustain.
AFP_CMN_20061128.0042-S1	4	rosetta	Local environmental chief officer Doren Torres said that residents had experienced vomiting and fainting. Twenty-nine people had been taken to the hospital for treatment; all but four people had already left the hospital.	Local environmental protection, said residents were vomiting and, 29 people to the hospital for treatment, are among four people have been discharged.
AFP_CMN_20061128.0042-S1	4	agile	Local environmental chief officer Doren Torres said that residents had experienced vomiting and fainting. Twenty-nine people had been taken to the hospital for treatment; all but four people had already left the hospital.	Local environmental protection heads De la Cruz said residents of vomiting and dizziness symptoms, 29 people to the hospital for treatment, in addition to the four have been discharged.
AFP_CMN_20061128.0042-S1	4	nightingale	Local environmental chief officer Doren Torres said that residents had experienced vomiting and fainting. Twenty-nine people had been taken to the hospital for treatment; all but four people had already left the hospital.	Local environmental protection heads of De La Cruz, said that the residents of the symptoms of vomiting and dizziness, there were sent people to the hospital for treatment, in addition to the four persons and the rest have been discharged from hospital.
AFP_CMN_20061128.0042-S1	2	rosetta	Three employees of a haulage firm have been arrested on suspicion of dumping the chemical waste. Currently it is not yet clear what the waste is that came from the plastics plant.	A freight forwarder three staff members were arrested for dumping of the chemical waste, is still not clear what the fuss from plastic waste.
AFP_CMN_20061128.0042-S1	2	agile	Three employees of a haulage firm have been arrested on suspicion of dumping the chemical waste. Currently it is not yet clear what the waste is that came from the plastics plant.	A Industry, the three were arrested for suspected of dumping the chemical waste, it is still not clear from what is the of waste plastic factory.
AFP_CMN_20061128.0042-S1	2	nightingale	Three employees of a haulage firm have been arrested on suspicion of dumping the chemical waste. Currently it is not yet clear what the waste is that came from the plastics plant.	A freight forwarders of three staff members were suspected of chemical waste dumping of the the arrested, currently is still not clear today that batch of waste plastics factory from what is.
AFP_CMN_20061128.0042-S1	5	rosetta	Doren Torres said that the foul-smelling waste appeared to be a mixture of unidentified oily pollutants, but that further tests would have to be done before the constituents could be confirmed.	said that the stench, litter, seems is mixed pollutants from the oil, but need to be further tested in order to confirm their composition.
AFP_CMN_20061128.0042-S1	5	agile	Doren Torres said that the foul-smelling waste appeared to be a mixture of unidentified oily pollutants, but that further tests would have to be done before the constituents could be confirmed.	De la Cruz said that mixed waste seems to be the oil, but must be further to confirm its confirmed.
AFP_CMN_20061128.0042-S1	5	nightingale	Doren Torres said that the foul-smelling waste appeared to be a mixture of unidentified oily pollutants, but that further tests would have to be done before the constituents could be confirmed.	De la Cruz said that there seems to be mixed with unidentified pollutants stench waste oil, but it must be further examination to confirm their composition.
PLA_CMN_20061214.1090-S1	9	rosetta	I truly find great delight in the feeling of busyness. In the morning as soon as I open my eyes, I actively throw myself into my work and enjoy the richness of being busy. At night, I lay tired in my bed thinking about the day's achievement, and fall into a deep sleep with an incomparable fullness in my heart.	really quite like this kind of busy feeling: in the morning, open began to actively participate in the work and enjoy the busy and, at night and lie in bed, thinking of the day, which to this, the hearts of the rich.
PLA_CMN_20061214.1090-S1	9	agile	I truly find great delight in the feeling of busyness. In the morning as soon as I open my eyes, I actively throw myself into my work and enjoy the richness of being busy. At night, I lay tired in my bed thinking about the day's achievement, and fall into a deep sleep with an incomparable fullness in my heart.	Really quite like this: a busy morning his eyes began to actively participate in the work, and enjoy busy and lying in bed, thinking about the day of gains, rising to sleep, their hearts.
PLA_CMN_20061214.1090-S1	9	nightingale	I truly find great delight in the feeling of busyness. In the morning as soon as I open my eyes, I actively throw myself into my work and enjoy the richness of being busy. At night, I lay tired in my bed thinking about the day's achievement, and fall into a deep sleep with an incomparable fullness in my heart.	Really quite like this kind of feeling: Good morning opened her eyes began to actively participate in the work, and enjoy busy enriching; at night, lying in bed, thinking about the day the harvest, and go to sleep, the of unparalleled prosperity.
PLA_CMN_20061214.1090-S1	2	rosetta	Actually, if attentively savored, busyness can also become an enjoyment.	In fact, carefully savoring the busy can also be a pleasure.
PLA_CMN_20061214.1090-S1	2	agile	Actually, if attentively savored, busyness can also become an enjoyment.	Find the Key Points, and complete every task.
PLA_CMN_20061214.1090-S1	2	nightingale	Actually, if attentively savored, busyness can also become an enjoyment.	In fact, carefully taste, busy can also become a kind of enjoyment.
PLA_CMN_20061214.1090-S1	1	rosetta	With the end of the year approaching, I frequently hear comrades-in-arms around me grumbling about how busy their work and life are.	Near the end of the year, often complain comrades in busy working life.
PLA_CMN_20061214.1090-S1	1	agile	With the end of the year approaching, I frequently hear comrades-in-arms around me grumbling about how busy their work and life are.	Near the end of the year, often heard his comrades in arms complain that busy work and life.
PLA_CMN_20061214.1090-S1	1	nightingale	With the end of the year approaching, I frequently hear comrades-in-arms around me grumbling about how busy their work and life are.	Near the end of the year, often heard around his comrades-in-arms complained about the work of the busy life.
CNS_CMN_20061215.0033-S1	6	rosetta	Lugovoi is also a client of RISC.	Lugovoi or RISC customers.
